gateway_txn_id,order_id,merchant_id,payment_method,gateway_name,gross_amount,fee_amount,net_amount,currency,status,customer_name,payer_email,initiated_at,completed_at,settled_at,bank_settlement_ref
PG169300000638316,OD169300000638316,MERCH_DIST_001,QRIS,DANA,648000,18509,629491,IDR,SETTLED,Toko Bambang,bambang@email.com,2023-08-15 12:00:00,2023-08-15 12:04:00,2023-08-16 00:04:00,Z18S-SEU3-71ZW-HAI5
PG169300001021039,OD169300001021039,MERCH_DIST_001,QRIS,SHOPEEPAY,251000,5239,245761,IDR,SETTLED,PT Bayu,pt.bayu@gmail.com,2023-08-16 12:00:00,2023-08-16 12:03:00,2023-08-17 01:03:00,4IMK-HXYV-YDG5-AE7G
PG169300000552552,OD169300000552552,MERCH_DIST_001,QRIS,OVO,216000,4539,211461,IDR,SETTLED,CV Darma,cv.darma@mail.com,2023-08-31 21:00:00,2023-08-31 21:03:00,2023-09-01 09:03:00,Y349-9SRA-63SK-FPZW
PG169300000518490,OD169300000518490,MERCH_DIST_001,E_WALLET,SHOPEEPAY,402000,7666,394334,IDR,SETTLED,CV Fajar,cv.fajar@email.com,2023-09-03 16:00:00,2023-09-03 16:02:00,2023-09-04 20:02:00,UW88-R39W-Q3SH-HT42
PG169300000379904,OD169300000379904,MERCH_DIST_001,QRIS,OVO,332000,6188,325812,IDR,SETTLED,CV Putri,cv.putri@gmail.com,2023-08-15 19:00:00,2023-08-15 19:01:00,2023-08-16 15:01:00,JSOF-M0FB-KA5E-W9JC
PG169300000867235,OD169300000867235,MERCH_DIST_001,E_WALLET,LINKAJA,288000,5043,282957,IDR,SETTLED,Depot Dewi,depot.dewi@email.com,2023-08-12 13:00:00,2023-08-12 13:04:00,2023-08-13 09:04:00,OULO-WE84-ZPAI-NOM4
PG169300000302724,OD169300000302724,MERCH_DIST_001,QRIS,DANA,527000,13512,513488,IDR,SETTLED,Agen Qomar,agen.qomar@yahoo.com,2023-08-27 22:00:00,2023-08-27 22:03:00,2023-08-28 14:03:00,O2M1-NZE8-2HG2-3DZS
PG169300000554156,OD169300000554156,MERCH_DIST_001,QRIS,SHOPEEPAY,706000,20410,685590,IDR,SETTLED,Agen Wahyu,agen.wahyu@email.com,2023-09-05 23:00:00,2023-09-05 23:03:00,2023-09-06 13:03:00,R2PX-6GQT-XT0Z-1LJH
PG169300000674410,OD169300000674410,MERCH_DIST_001,QRIS,LINKAJA,330000,6143,323857,IDR,SETTLED,Kios Galang,kios.galang@mail.com,2023-08-08 23:00:00,2023-08-08 23:05:00,2023-08-10 10:05:00,IAYT-VL2U-MP11-GM5Z
PG169300000681096,OD169300000681096,MERCH_DIST_001,E_WALLET,GOPAY,333000,5473,327527,IDR,SETTLED,UD Ahmad,ud.ahmad@gmail.com,2023-08-24 18:00:00,2023-08-24 18:02:00,2023-08-26 06:02:00,62C6-BZ7R-N26Q-ZQWO
PG169300000213696,OD169300000213696,MERCH_DIST_001,QRIS,DANA,84000,2636,81364,IDR,SETTLED,UD Gita,ud.gita@email.com,2023-08-08 19:00:00,2023-08-08 19:03:00,2023-08-10 00:03:00,1K7A-6U6N-1OHN-KAYY
PG169300000999937,OD169300000999937,MERCH_DIST_001,E_WALLET,DANA,126000,1919,124081,IDR,SETTLED,Toko Putra,putra@gmail.com,2023-08-02 21:00:00,2023-08-02 21:01:00,2023-08-03 21:01:00,P7YQ-4QTF-0VWG-BOOW
PG169300001073994,OD169300001073994,MERCH_DIST_001,QRIS,GOPAY,1296000,41698,1254302,IDR,SETTLED,Depot Feri,depot.feri@email.com,2023-08-11 13:00:00,2023-08-11 13:03:00,2023-08-12 11:03:00,JJ2X-7MUV-IGNE-XMXF
PG169300001075825,OD169300001075825,MERCH_DIST_001,E_WALLET,OVO,549000,18849,530151,IDR,SETTLED,Agen Vera,agen.vera@mail.com,2023-08-02 19:00:00,2023-08-02 19:02:00,2023-08-03 09:02:00,4DRK-4TT0-T0Z2-98TT
PG169300000570952,OD169300000570952,MERCH_DIST_001,E_WALLET,OVO,1325000,38078,1286922,IDR,SETTLED,UD Fitri,ud.fitri@yahoo.com,2023-09-03 17:00:00,2023-09-03 17:05:00,2023-09-04 11:05:00,8PV2-RSOX-BY2I-67AE
PG169300000528138,OD169300000528138,MERCH_DIST_001,QRIS,GOPAY,42000,808,41192,IDR,SETTLED,Kios Cecep,kios.cecep@gmail.com,2023-08-26 23:00:00,2023-08-26 23:01:00,2023-08-28 06:01:00,SK2I-ZIRU-1D9G-UGPW
PG169300001007130,OD169300001007130,MERCH_DIST_001,QRIS,LINKAJA,96000,2593,93407,IDR,SETTLED,Depot Mira,depot.mira@yahoo.com,2023-08-16 17:00:00,2023-08-16 17:02:00,2023-08-17 18:02:00,SAB7-FDM0-W3TH-VYNR
PG169300000307972,OD169300000307972,MERCH_DIST_001,E_WALLET,DANA,1492000,28108,1463892,IDR,SETTLED,Kios Riska,kios.riska@mail.com,2023-08-03 13:00:00,2023-08-03 13:03:00,2023-08-04 13:03:00,UTOK-1D4L-UBA4-G2OJ
PG169300000513360,OD169300000513360,MERCH_DIST_001,QRIS,LINKAJA,602000,12651,589349,IDR,SETTLED,Grosir Qomar,grosir.qomar@mail.com,2023-08-13 20:00:00,2023-08-13 20:03:00,2023-08-14 22:03:00,09ZB-AKTH-4E3A-NXA9
PG169300000561803,OD169300000561803,MERCH_DIST_001,E_WALLET,OVO,540000,10520,529480,IDR,SETTLED,Warung Widya,widya@gmail.com,2023-09-02 21:00:00,2023-09-02 21:01:00,2023-09-04 03:01:00,O3LN-J4VS-2SH4-7VWH
PG169300000187148,OD169300000187148,MERCH_DIST_001,QRIS,LINKAJA,45000,1553,43447,IDR,SETTLED,TB Nina,tb.nina@yahoo.com,2023-08-30 20:00:00,2023-08-30 20:03:00,2023-08-31 20:03:00,O5IP-2GZG-C42U-BCJH
PG169300000643536,OD169300000643536,MERCH_DIST_001,E_WALLET,GOPAY,258000,8575,249425,IDR,SETTLED,Grosir Oka,grosir.oka@gmail.com,2023-08-28 14:00:00,2023-08-28 14:04:00,2023-08-30 01:04:00,YCCN-8ZED-RXMY-O881
PG169300000705064,OD169300000705064,MERCH_DIST_001,E_WALLET,OVO,331000,6847,324153,IDR,SETTLED,Agen Sri,agen.sri@yahoo.com,2023-08-03 19:00:00,2023-08-03 19:02:00,2023-08-04 09:02:00,TZZN-KR5C-R2WP-3ER1
PG169300000360500,OD169300000360500,MERCH_DIST_001,QRIS,OVO,460000,11417,448583,IDR,SETTLED,Agen Priyanto,agen.priyanto@gmail.com,2023-08-05 15:00:00,2023-08-05 15:02:00,2023-08-06 16:02:00,9H0F-QS5A-8DVF-QTUF
PG169300000747558,OD169300000747558,MERCH_DIST_001,E_WALLET,LINKAJA,780000,19938,760062,IDR,SETTLED,Toko Opi,opi@yahoo.com,2023-09-03 22:00:00,2023-09-03 22:03:00,2023-09-05 04:03:00,PS6T-JGU7-42D2-XGAM
PG169300000267462,OD169300000267462,MERCH_DIST_001,QRIS,LINKAJA,202000,4068,197932,IDR,SETTLED,TB Fajar,tb.fajar@gmail.com,2023-08-20 14:00:00,2023-08-20 14:01:00,2023-08-21 07:01:00,HXHK-Y09I-ACB3-EQ8A
PG169300000518400,OD169300000518400,MERCH_DIST_001,E_WALLET,OVO,144000,3915,140085,IDR,SETTLED,Kios Udin,kios.udin@mail.com,2023-08-07 15:00:00,2023-08-07 15:04:00,2023-08-09 00:04:00,BS5R-9LO9-0RTH-NOXM
PG169300000461562,OD169300000461562,MERCH_DIST_001,E_WALLET,OVO,32000,789,31211,IDR,SETTLED,PT Wati,pt.wati@email.com,2023-08-06 22:00:00,2023-08-06 22:01:00,2023-08-07 12:01:00,QWFJ-01WT-CAVR-44US
PG169300000429260,OD169300000429260,MERCH_DIST_001,QRIS,GOPAY,1014000,25405,988595,IDR,SETTLED,Warung Pandu,pandu@gmail.com,2023-08-26 18:00:00,2023-08-26 18:01:00,2023-08-27 18:01:00,85OS-4CIB-41YZ-C9VG
PG169300001116644,OD169300001116644,MERCH_DIST_001,E_WALLET,OVO,384000,9511,374489,IDR,SETTLED,PT Karno,pt.karno@yahoo.com,2023-08-17 21:00:00,2023-08-17 21:03:00,2023-08-18 19:03:00,CDFJ-7U7Y-YDH9-SJLK
PG169300000289872,OD169300000289872,MERCH_DIST_001,E_WALLET,DANA,817000,16002,800998,IDR,SETTLED,TB Dian,tb.dian@gmail.com,2023-08-28 22:00:00,2023-08-28 22:04:00,2023-08-29 21:04:00,ES33-64T5-G5AH-0OEU
PG169300000578284,OD169300000578284,MERCH_DIST_001,E_WALLET,LINKAJA,418000,14267,403733,IDR,SETTLED,Toko Ahmad,ahmad@gmail.com,2023-08-27 15:00:00,2023-08-27 15:02:00,2023-08-29 03:02:00,IGNX-9XFS-O5R3-ANIH
PG169300001162718,OD169300001162718,MERCH_DIST_001,QRIS,SHOPEEPAY,221000,5212,215788,IDR,SETTLED,CV Yanto,cv.yanto@gmail.com,2023-08-30 13:00:00,2023-08-30 13:02:00,2023-08-31 05:02:00,Q4II-M9GW-E6TZ-WP18
PG169300000406890,OD169300000406890,MERCH_DIST_001,QRIS,DANA,1408000,37386,1370614,IDR,SETTLED,Kios Bambang,kios.bambang@mail.com,2023-08-12 12:00:00,2023-08-12 12:01:00,2023-08-13 09:01:00,FPWF-6IA3-I9TU-X4GU
PG169300000531488,OD169300000531488,MERCH_DIST_001,E_WALLET,LINKAJA,767000,19074,747926,IDR,SETTLED,Depot Wati,depot.wati@yahoo.com,2023-08-11 19:00:00,2023-08-11 19:04:00,2023-08-12 18:04:00,ZCJF-NI5J-NO0B-QZ9Z
PG169300000206322,OD169300000206322,MERCH_DIST_001,E_WALLET,DANA,83000,2797,80203,IDR,SETTLED,TB Erna,tb.erna@yahoo.com,2023-08-03 23:00:00,2023-08-03 23:05:00,2023-08-05 05:05:00,8XY0-6DTQ-JEU5-BFEG
PG169300000174708,OD169300000174708,MERCH_DIST_001,E_WALLET,OVO,1344000,34271,1309729,IDR,SETTLED,PT Erna,pt.erna@mail.com,2023-09-04 22:00:00,2023-09-04 22:04:00,2023-09-05 15:04:00,CPPY-KXJO-EKEN-9JTD
PG169300001251973,OD169300001251973,MERCH_DIST_001,E_WALLET,SHOPEEPAY,384000,13314,370686,IDR,SETTLED,UD Karno,ud.karno@yahoo.com,2023-08-16 15:00:00,2023-08-16 15:03:00,2023-08-17 03:03:00,KKV9-VYBO-GFAL-AGB5
PG169300001155980,OD169300001155980,MERCH_DIST_001,E_WALLET,OVO,216000,3463,212537,IDR,SETTLED,TB Asep,tb.asep@mail.com,2023-08-15 12:00:00,2023-08-15 12:05:00,2023-08-16 12:05:00,8JAP-ZTQD-Q6VQ-H726
PG169300000988551,OD169300000988551,MERCH_DIST_001,QRIS,SHOPEEPAY,692000,14335,677665,IDR,SETTLED,Agen Candra,agen.candra@yahoo.com,2023-08-21 17:00:00,2023-08-21 17:03:00,2023-08-22 10:03:00,WPQS-Q0WL-JPE6-8XCH
PG169300000766658,OD169300000766658,MERCH_DIST_001,QRIS,DANA,456000,8005,447995,IDR,SETTLED,UD Rizal,ud.rizal@mail.com,2023-08-15 20:00:00,2023-08-15 20:05:00,2023-08-17 05:05:00,IG56-881P-IBQ0-2UH8
PG169300000667095,OD169300000667095,MERCH_DIST_001,QRIS,SHOPEEPAY,551000,11236,539764,IDR,SETTLED,Warung Nina,nina@email.com,2023-09-01 16:00:00,2023-09-01 16:02:00,2023-09-02 23:02:00,A9YA-U78H-JNJ5-WYDB
PG169300000872784,OD169300000872784,MERCH_DIST_001,E_WALLET,OVO,124000,4047,119953,IDR,SETTLED,PT Budi,pt.budi@yahoo.com,2023-08-20 12:00:00,2023-08-20 12:04:00,2023-08-21 23:04:00,GNAN-HT3B-44VU-PLIM
PG169300000506195,OD169300000506195,MERCH_DIST_001,QRIS,SHOPEEPAY,35000,1092,33908,IDR,SETTLED,Toko Asep,asep@email.com,2023-08-05 14:00:00,2023-08-05 14:03:00,2023-08-07 02:03:00,WS1O-BH5E-AEKR-WALM
PG169300000921698,OD169300000921698,MERCH_DIST_001,E_WALLET,OVO,286000,9945,276055,IDR,SETTLED,Grosir Bambang,grosir.bambang@mail.com,2023-08-08 22:00:00,2023-08-08 22:05:00,2023-08-09 23:05:00,115E-IZ28-0H49-231S
PG169300000892290,OD169300000892290,MERCH_DIST_001,QRIS,LINKAJA,477000,11378,465622,IDR,SETTLED,UD Mega,ud.mega@email.com,2023-08-13 18:00:00,2023-08-13 18:03:00,2023-08-14 09:03:00,P4RZ-6G6V-K37L-MBKL
PG169300000590076,OD169300000590076,MERCH_DIST_001,QRIS,DANA,614000,16722,597278,IDR,SETTLED,CV Joko,cv.joko@yahoo.com,2023-09-03 17:00:00,2023-09-03 17:03:00,2023-09-05 01:03:00,7ZG6-34LL-I1N0-9KZH
PG169300000867776,OD169300000867776,MERCH_DIST_001,E_WALLET,OVO,456000,14990,441010,IDR,SETTLED,PT Galang,pt.galang@email.com,2023-08-19 17:00:00,2023-08-19 17:01:00,2023-08-20 22:01:00,HMRO-FUKW-7RCQ-M3XA
PG169300000391500,OD169300000391500,MERCH_DIST_001,QRIS,GOPAY,144000,3463,140537,IDR,SETTLED,CV Vera,cv.vera@mail.com,2023-08-05 21:00:00,2023-08-05 21:02:00,2023-08-06 22:02:00,OQT0-HNIK-EYF2-6GML
PG169300000286145,OD169300000286145,MERCH_DIST_001,E_WALLET,DANA,334000,9691,324309,IDR,SETTLED,Depot Tri,depot.tri@yahoo.com,2023-08-10 20:00:00,2023-08-10 20:03:00,2023-08-11 12:03:00,5U59-HM1F-NPH5-ZS1Z
PG169300001502824,OD169300001502824,MERCH_DIST_001,QRIS,LINKAJA,408000,12248,395752,IDR,SETTLED,Grosir Wahyu,grosir.wahyu@yahoo.com,2023-08-17 22:00:00,2023-08-17 22:04:00,2023-08-18 17:04:00,5F5F-MW4E-GCBQ-KQJN
PG169300000417537,OD169300000417537,MERCH_DIST_001,QRIS,DANA,993000,26153,966847,IDR,SETTLED,Grosir Priyanto,grosir.priyanto@yahoo.com,2023-08-12 19:00:00,2023-08-12 19:05:00,2023-08-13 19:05:00,KT4B-SYFE-91XO-TH6E
PG169300001088780,OD169300001088780,MERCH_DIST_001,E_WALLET,GOPAY,96000,3189,92811,IDR,SETTLED,Agen Heri,agen.heri@yahoo.com,2023-08-21 21:00:00,2023-08-21 21:05:00,2023-08-23 09:05:00,KRL8-5BKO-7WYP-7H8X
PG169300000426095,OD169300000426095,MERCH_DIST_001,E_WALLET,LINKAJA,174000,4048,169952,IDR,SETTLED,Grosir Opi,grosir.opi@gmail.com,2023-08-20 12:00:00,2023-08-20 12:04:00,2023-08-21 13:04:00,GA3U-ZCFY-OY3I-LAYI
PG169300000885300,OD169300000885300,MERCH_DIST_001,QRIS,DANA,676000,19513,656487,IDR,SETTLED,Toko Priyanto,priyanto@email.com,2023-08-09 12:00:00,2023-08-09 12:03:00,2023-08-10 14:03:00,2QHZ-GMIW-G7LP-1XB2
PG169300001508613,OD169300001508613,MERCH_DIST_001,E_WALLET,SHOPEEPAY,1022000,21097,1000903,IDR,SETTLED,TB Sri,tb.sri@mail.com,2023-08-21 22:00:00,2023-08-21 22:03:00,2023-08-22 19:03:00,O8V8-RLQ4-LZXJ-X7KS
PG169300000191970,OD169300000191970,MERCH_DIST_001,E_WALLET,LINKAJA,35000,1145,33855,IDR,SETTLED,Toko Fajar,fajar@email.com,2023-08-13 23:00:00,2023-08-13 23:05:00,2023-08-15 06:05:00,S1U2-3AKB-L7IP-T9RA
PG169300000812808,OD169300000812808,MERCH_DIST_001,QRIS,LINKAJA,481000,12759,468241,IDR,SETTLED,Depot Anto,depot.anto@mail.com,2023-08-01 15:00:00,2023-08-01 15:04:00,2023-08-02 13:04:00,77AR-WIEU-BWXA-1XBG
PG169300000563360,OD169300000563360,MERCH_DIST_001,E_WALLET,SHOPEEPAY,1134000,30438,1103562,IDR,SETTLED,UD Putri,ud.putri@gmail.com,2023-08-29 22:00:00,2023-08-29 22:01:00,2023-08-31 04:01:00,0CRW-PULN-P89K-2EJB
PG169300000199801,OD169300000199801,MERCH_DIST_001,E_WALLET,DANA,292000,9409,282591,IDR,SETTLED,Kios Wahyu,kios.wahyu@email.com,2023-08-11 16:00:00,2023-08-11 16:03:00,2023-08-13 02:03:00,4PNM-HCSL-BFEM-GAND
PG169300001577556,OD169300001577556,MERCH_DIST_001,E_WALLET,LINKAJA,720000,11101,708899,IDR,SETTLED,Grosir Yudi,grosir.yudi@gmail.com,2023-08-20 18:00:00,2023-08-20 18:03:00,2023-08-21 14:03:00,EXFJ-9HQI-7Y70-LO5N
PG169300001202777,OD169300001202777,MERCH_DIST_001,E_WALLET,OVO,556000,16031,539969,IDR,SETTLED,PT Fajar,pt.fajar@yahoo.com,2023-08-24 18:00:00,2023-08-24 18:01:00,2023-08-25 15:01:00,W9AY-4DUZ-09GV-HIT9
PG169300000636812,OD169300000636812,MERCH_DIST_001,QRIS,LINKAJA,303000,10286,292714,IDR,SETTLED,Kios Rudi,kios.rudi@gmail.com,2023-08-19 15:00:00,2023-08-19 15:05:00,2023-08-21 02:05:00,VIA2-672V-1CIP-RT6P
PG169300001201035,OD169300001201035,MERCH_DIST_001,QRIS,OVO,279000,7740,271260,IDR,SETTLED,Warung Asep,asep@yahoo.com,2023-09-05 18:00:00,2023-09-05 18:02:00,2023-09-06 20:02:00,28BV-282J-HP6X-CESO
PG169300001496656,OD169300001496656,MERCH_DIST_001,E_WALLET,SHOPEEPAY,361000,8612,352388,IDR,SETTLED,Depot Galang,depot.galang@mail.com,2023-08-31 17:00:00,2023-08-31 17:01:00,2023-09-02 00:01:00,WT88-09CK-A2DT-WAIS
PG169300000608715,OD169300000608715,MERCH_DIST_001,E_WALLET,OVO,268000,5726,262274,IDR,SETTLED,UD Wati,ud.wati@yahoo.com,2023-08-08 16:00:00,2023-08-08 16:04:00,2023-08-10 01:04:00,FVN1-Z29M-GGWB-IJ1W
PG169300000844368,OD169300000844368,MERCH_DIST_001,E_WALLET,LINKAJA,1504000,36367,1467633,IDR,SETTLED,PT Nina,pt.nina@mail.com,2023-08-14 13:00:00,2023-08-14 13:04:00,2023-08-15 05:04:00,I5XM-7K34-FVSO-HBEY
PG169300001586741,OD169300001586741,MERCH_DIST_001,E_WALLET,LINKAJA,258000,7079,250921,IDR,SETTLED,Agen Bambang,agen.bambang@email.com,2023-08-12 13:00:00,2023-08-12 13:01:00,2023-08-13 21:01:00,EI5R-90ZC-YLHF-NZU7
PG169300001687420,OD169300001687420,MERCH_DIST_001,QRIS,LINKAJA,144000,4140,139860,IDR,SETTLED,CV Agus,cv.agus@email.com,2023-08-29 21:00:00,2023-08-29 21:02:00,2023-08-30 11:02:00,LOBV-ZTIP-DGFL-SQHX
PG169300000731709,OD169300000731709,MERCH_DIST_001,QRIS,DANA,584000,19355,564645,IDR,SETTLED,PT Opi,pt.opi@yahoo.com,2023-08-18 22:00:00,2023-08-18 22:03:00,2023-08-20 03:03:00,UODY-JU9J-LB2U-UP75
PG169300001263340,OD169300001263340,MERCH_DIST_001,E_WALLET,OVO,2188000,69391,2118609,IDR,SETTLED,Agen Nina,agen.nina@gmail.com,2023-09-02 16:00:00,2023-09-02 16:05:00,2023-09-04 00:05:00,28NW-NUNT-HXV9-TV0J
PG169300000440458,OD169300000440458,MERCH_DIST_001,QRIS,DANA,486000,13498,472502,IDR,SETTLED,Grosir Zainal,grosir.zainal@mail.com,2023-08-06 23:00:00,2023-08-06 23:04:00,2023-08-07 13:04:00,S4MD-666D-CPO5-P2O5
PG169300000274746,OD169300000274746,MERCH_DIST_001,E_WALLET,LINKAJA,720000,12335,707665,IDR,SETTLED,Kios Kiki,kios.kiki@mail.com,2023-08-28 19:00:00,2023-08-28 19:02:00,2023-08-29 15:02:00,3LW5-M6IP-768T-G2PE
PG169300000946925,OD169300000946925,MERCH_DIST_001,QRIS,SHOPEEPAY,168000,3521,164479,IDR,SETTLED,PT Putra,pt.putra@mail.com,2023-08-31 20:00:00,2023-08-31 20:05:00,2023-09-01 21:05:00,H8U9-K7F4-P4CU-HHX1
PG169300000942480,OD169300000942480,MERCH_DIST_001,QRIS,GOPAY,501000,10624,490376,IDR,SETTLED,Depot Udin,depot.udin@email.com,2023-08-01 13:00:00,2023-08-01 13:01:00,2023-08-02 10:01:00,RE4S-3SEM-OYIG-JMS7
PG169300001728051,OD169300001728051,MERCH_DIST_001,QRIS,LINKAJA,1074000,20228,1053772,IDR,SETTLED,PT Yanto,pt.yanto@yahoo.com,2023-08-10 23:00:00,2023-08-10 23:01:00,2023-08-11 12:01:00,XFXF-D2QL-MZDB-GB0G
PG169300001358852,OD169300001358852,MERCH_DIST_001,E_WALLET,LINKAJA,657000,20364,636636,IDR,SETTLED,TB Wahyu,tb.wahyu@mail.com,2023-08-08 12:00:00,2023-08-08 12:05:00,2023-08-09 23:05:00,3XQM-DBK6-OKK1-9FJA
PG169300000519995,OD169300000519995,MERCH_DIST_001,QRIS,SHOPEEPAY,96000,1889,94111,IDR,SETTLED,Grosir Qomar,grosir.qomar@mail.com,2023-08-27 14:00:00,2023-08-27 14:05:00,2023-08-28 02:05:00,K2XK-1SDS-0QGG-4F7J
PG169300000837900,OD169300000837900,MERCH_DIST_001,E_WALLET,SHOPEEPAY,456000,7329,448671,IDR,SETTLED,Toko Pandu,pandu@email.com,2023-08-21 15:00:00,2023-08-21 15:02:00,2023-08-22 16:02:00,NW36-XCKN-1TI3-3SPY
PG169300001672802,OD169300001672802,MERCH_DIST_001,E_WALLET,DANA,252000,5314,246686,IDR,SETTLED,Toko Siti,siti@mail.com,2023-08-21 19:00:00,2023-08-21 19:03:00,2023-08-22 16:03:00,X0OT-T89Y-LB0I-BZ7H
PG169300001578304,OD169300001578304,MERCH_DIST_001,E_WALLET,GOPAY,349000,6915,342085,IDR,SETTLED,Warung Kiki,kiki@email.com,2023-08-19 21:00:00,2023-08-19 21:03:00,2023-08-20 13:03:00,ZKSY-1W61-LPAY-TQGU
PG169300001428681,OD169300001428681,MERCH_DIST_001,E_WALLET,DANA,710000,14321,695679,IDR,SETTLED,CV Hendra,cv.hendra@yahoo.com,2023-08-16 19:00:00,2023-08-16 19:01:00,2023-08-17 23:01:00,YATM-056D-CZXL-ZXD4
PG169300001391592,OD169300001391592,MERCH_DIST_001,E_WALLET,GOPAY,698000,24241,673759,IDR,SETTLED,TB Anto,tb.anto@mail.com,2023-08-10 16:00:00,2023-08-10 16:05:00,2023-08-12 03:05:00,YZO6-3GOP-59XO-XBFB
PG169300001082250,OD169300001082250,MERCH_DIST_001,E_WALLET,DANA,466000,12933,453067,IDR,SETTLED,Kios Lisa,kios.lisa@yahoo.com,2023-09-02 14:00:00,2023-09-02 14:03:00,2023-09-03 22:03:00,2S3E-PU0G-S5TE-K2U4
PG169300001827264,OD169300001827264,MERCH_DIST_001,E_WALLET,GOPAY,369000,6522,362478,IDR,SETTLED,Toko Nina,nina@gmail.com,2023-08-20 20:00:00,2023-08-20 20:05:00,2023-08-22 08:05:00,WIXZ-BTB6-JEY0-SZU2
PG169300000430100,OD169300000430100,MERCH_DIST_001,E_WALLET,LINKAJA,464000,7971,456029,IDR,SETTLED,UD Tono,ud.tono@gmail.com,2023-08-13 19:00:00,2023-08-13 19:04:00,2023-08-14 09:04:00,DPFS-2J01-II2F-ZQEO
PG169300001062764,OD169300001062764,MERCH_DIST_001,E_WALLET,GOPAY,58000,906,57094,IDR,SETTLED,TB Rini,tb.rini@email.com,2023-08-04 21:00:00,2023-08-04 21:05:00,2023-08-05 20:05:00,0ISX-1EKY-PDQC-QM2I
PG169300001553580,OD169300001553580,MERCH_DIST_001,QRIS,DANA,964000,29955,934045,IDR,SETTLED,Depot Yanto,depot.yanto@mail.com,2023-09-04 21:00:00,2023-09-04 21:01:00,2023-09-05 14:01:00,O4HS-NMJO-7BSS-KH2W
PG169300001539380,OD169300001539380,MERCH_DIST_001,E_WALLET,OVO,152000,4926,147074,IDR,SETTLED,Agen Siti,agen.siti@yahoo.com,2023-08-07 12:00:00,2023-08-07 12:05:00,2023-08-08 00:05:00,402D-QLUL-KF55-5XFU
PG169300001100160,OD169300001100160,MERCH_DIST_001,QRIS,DANA,432000,12466,419534,IDR,SETTLED,Warung Surya,surya@yahoo.com,2023-08-26 16:00:00,2023-08-26 16:02:00,2023-08-27 06:02:00,NB15-S4NC-N3HS-W23G
PG169300000319104,OD169300000319104,MERCH_DIST_001,E_WALLET,OVO,508000,17582,490418,IDR,SETTLED,Agen Nurul,agen.nurul@yahoo.com,2023-08-25 12:00:00,2023-08-25 12:03:00,2023-08-26 10:03:00,BC1A-TS80-IU6E-1TWG
PG169300000315748,OD169300000315748,MERCH_DIST_001,E_WALLET,OVO,228000,5133,222867,IDR,SETTLED,Toko Dian,dian@mail.com,2023-08-09 16:00:00,2023-08-09 16:02:00,2023-08-10 20:02:00,8AAL-MPNV-DO4L-3D18
PG169300000648736,OD169300000648736,MERCH_DIST_001,E_WALLET,OVO,1215000,27744,1187256,IDR,SETTLED,Toko Wahyu,wahyu@email.com,2023-08-17 18:00:00,2023-08-17 18:02:00,2023-08-18 22:02:00,OFZN-3E5U-XSZI-I8M1
PG169300001775865,OD169300001775865,MERCH_DIST_001,QRIS,LINKAJA,416000,10993,405007,IDR,SETTLED,UD Dedi,ud.dedi@gmail.com,2023-08-29 19:00:00,2023-08-29 19:02:00,2023-08-31 04:02:00,1ZRE-QR3L-5SPN-8Y9U
PG169300000976472,OD169300000976472,MERCH_DIST_001,E_WALLET,DANA,1214000,31786,1182214,IDR,SETTLED,Warung Asep,asep@yahoo.com,2023-08-06 19:00:00,2023-08-06 19:02:00,2023-08-08 02:02:00,EP36-RNWV-0I1O-ZHVQ
PG169300001915628,OD169300001915628,MERCH_DIST_001,QRIS,LINKAJA,234000,7636,226364,IDR,SETTLED,Depot Asep,depot.asep@gmail.com,2023-09-04 21:00:00,2023-09-04 21:04:00,2023-09-05 20:04:00,4L0L-Z6B8-Q9Y9-OA68
PG169300001499058,OD169300001499058,MERCH_DIST_001,QRIS,DANA,1164000,34335,1129665,IDR,SETTLED,Agen Susanto,agen.susanto@yahoo.com,2023-08-05 15:00:00,2023-08-05 15:05:00,2023-08-06 09:05:00,MTB7-5JMC-AG1O-F2EW
PG169300000651327,OD169300000651327,MERCH_DIST_001,E_WALLET,LINKAJA,306000,10709,295291,IDR,SETTLED,Kios Nina,kios.nina@email.com,2023-08-14 13:00:00,2023-08-14 13:02:00,2023-08-15 14:02:00,YUHK-BVTN-8QTG-O97O
PG169300000632600,OD169300000632600,MERCH_DIST_001,E_WALLET,DANA,380000,12843,367157,IDR,SETTLED,Kios Dedi,kios.dedi@mail.com,2023-08-05 16:00:00,2023-08-05 16:02:00,2023-08-06 10:02:00,RU4C-ES10-OZY4-YBP6
PG169300001120374,OD169300001120374,MERCH_DIST_001,E_WALLET,LINKAJA,216000,7195,208805,IDR,SETTLED,PT Lisa,pt.lisa@gmail.com,2023-08-23 13:00:00,2023-08-23 13:01:00,2023-08-24 11:01:00,PFUI-U7Z0-MST8-BZCZ
PG169300000854056,OD169300000854056,MERCH_DIST_001,QRIS,SHOPEEPAY,230000,4180,225820,IDR,SETTLED,Grosir Surya,grosir.surya@email.com,2023-08-08 16:00:00,2023-08-08 16:03:00,2023-08-09 21:03:00,P0JI-768I-2BF8-PC6K
PG169300000426706,OD169300000426706,MERCH_DIST_001,QRIS,LINKAJA,186000,3934,182066,IDR,SETTLED,Toko Candra,candra@mail.com,2023-08-16 22:00:00,2023-08-16 22:01:00,2023-08-17 11:01:00,CHGR-O43E-XO0W-4IWJ
